pmid,title,best_url,best_url_score,best_url_title_match,best_url_matched_keywords,best_url_is_live,best_url_status,urls_count
30353151,The Medical Genome Reference Bank: a whole-genome data resource of 4000 healthy elderly individuals. Rationale and cohort design.,https://www.genome.one/discovery-genomics,58.0,True,genome,False,,6
29053868,LAGOS-NE: a multi-scaled geospatial and temporal database of lake ecological context and water quality for thousands of US lakes.,https://soranno.github.io/LAGOS_GIS_Toolbox/,58.0,True,lagos,False,404.0,11
26751762,"""USBombus, a database of contemporary survey data for North American Bumble Bees (Hymenoptera, Apidae, Bombus) distributed in the United States.""",http://www.xerces.org/wp-content/uploads/2013/01/Bombus-affinis-petition.pdf,55.0,True,bombus,False,403.0,4
24731071,MUBII-TB-DB: a database of mutations associated with antibiotic resistance in Mycobacterium tuberculosis.,http://umr5558-bibiserv.univ-lyon1.fr/mubii/mubii-select.cgi,60.0,True,mubii,False,404.0,1
27822119,The Danish Ventral Hernia Database - a valuable tool for quality assessment and research.,http://www.herniedatabasen.dk/index.php/downloads/litteraturliste/,58.0,True,database,False,400.0,2
30040077,"""MANTA2, update of the Mongo database for the analysis of transcription factor binding site alterations.""",http://manta.cmmt.ubc.ca/manta2,60.0,True,manta2,False,,7
32936830,The Twitter parliamentarian database: Analyzing Twitter politics across 26 countries.,twitterpoliticians.org,65.0,True,twitter,False,,5
31647030,Comparison of cytosine base editors and development of the BEable-GPS database for targeting pathogenic SNVs.,http://www.picb.ac.cn/rnomics/BEable-GPS,63.0,True,"beable, gps",False,,7
22522342,ScreenTroll: a searchable database to compare genome-wide yeast screens.,http://www.rothsteinlab.com/tools/apps/screenTroll,68.0,True,screentroll,False,404.0,1
26238452,SerpentinaDB: a database of plant-derived molecules of Rauvolfia serpentina.,http://home.iitj.ac.in/~bagler/webservers/SerpentinaDB/,68.0,True,serpentinadb,False,403.0,12
34039271,Lantern: an integrative repository of functional annotations for lncRNAs in the human genome.,sysbio.lab.iupui.edu/lantern,73.0,True,lantern,False,,1
31267134,Phytochelatin database: a resource for phytochelatin complexes of nutritional and environmental metals.,https://s3.amazonaws.com/phytochelatindatabase/full_version_PyCDB_20180821.csv,58.0,True,"database, phytochelatin",False,404.0,2
27932923,"""India Biodiversity Portal: An integrated, interactive and participatory biodiversity informatics platform.""",http://indiabiodiversity.org,63.0,True,"india, biodiversity",False,,8
24047532,FishMicrosat: a microsatellite database of commercially important fishes and shellfishes of the Indian subcontinent.,http://mail.nbfgr.res.in/fishmicrosat/,60.0,True,fishmicrosat,False,403.0,3
22551073,LDGIdb: a database of gene interactions inferred from long-range strong linkage disequilibrium between pairs of SNPs.,http://LDGIdb.genomics.sinica.edu.tw,76.0,True,ldgidb,False,,5
29051230,iPhemap: an atlas of phenotype to genotype relationships of human iPSC models of neurological diseases.,http://www.iPhemap.org,55.0,True,iphemap,False,,4
24069606,SeedSeq: off-target transcriptome database.,http://rnaiatlas.ethz.ch/index/seedseq,58.0,True,seedseq,False,,2
23679342,LIPS database with LIPService: a microscopic image database of intracellular structures in Arabidopsis guard cells.,http://hasezawa.ib.k.u-tokyo.ac.jp/lips/images.html,65.0,True,lips,False,,9
21930507,BioMart Central Portal: an open database network for the biological community.,http://germplasmdb.cip.cgiar.org/biomart/martview,66.0,True,biomart,False,,7
33067440,Harmonised LUCAS in-situ land cover and use database for field surveys from 2006 to 2018 in the European Union.,https://ec.europa.eu/eurostat/en/web/lucas/data/primary-data/2006,58.0,True,lucas,False,404.0,38
28775673,The Image Data Resource: A Bioimage Data Integration and Publication Platform.,http://www.phenoimageshare.org/search/?term=&hostName=Image+Data+Repository+(IDR,63.0,True,image,False,,39
26578576,EMDataBank unified data resource for 3DEM.,http://emdatabank.org/deposit.html,73.0,True,emdatabank,False,404.0,7
31219564,"""AmyloWiki: an integrated database for Bacillus velezensis FZB42, the model strain for plant growth-promoting Bacilli.""",http://amylowiki.top/reference.php,50.0,True,amylowiki,False,,2
30219839,Drug Target Commons 2.0: a community platform for systematic analysis of drug-target interaction profiles.,http://drugtargetcommons.fimm.fi/static/Excell_files/DTC_data.csv,58.0,True,"drug, target, commons",False,503.0,23
29149267,Taiwan Biobank: making cross-database convergence possible in the Big Data era.,http://www.biopharm.org.tw/bio/2017/images/incentives/Taiwan%20Biomedical%20Industry%20brochure%20(BIIP%20&%20BPIPO,63.0,True,taiwan,False,404.0,1
37645130,"""Promoting citizen science in the energy sector: Generation Solar, an open database of small-scale solar photovoltaic installations.""",https://generationsolar.ies.upm.es,68.0,True,"generation, solar",False,,3
28476106,Geminivirus data warehouse: a database enriched with machine learning approaches.,http://geminivirus.org:8080/geminivirusdw/discoveryGeminivirus.jsp,65.0,True,geminivirus,False,,13
29134625,"""The Pharmacogene Variation (PharmVar) Consortium: Incorporation of the Human Cytochrome P450 (CYP) Allele Nomenclature Database.""",http://www.pgrn.org/pharmvar.html,55.0,True,pharmvar,False,404.0,8
34554823,"""My Cancer Genome: Coevolution of Precision Oncology and a Molecular Oncology Knowledgebase.""",https://www.MyCancerGenome.org,63.0,True,"cancer, genome",False,,13
24864230,"""Syn-lethality: an integrative knowledge base of synthetic lethality towards discovery of selective anticancer therapies.""",http://www.ntu.edu.sg/home/zhengjie/software/Syn-Lethality/,55.0,True,"syn, lethality",False,404.0,5
25682754,"""The Scalable Brain Atlas: Instant Web-Based Access to Public Brain Atlases and Related Content.""",http://scalablebrainatlas.incf.org,65.0,True,"scalable, brain",False,,23
26045719,"""Repbase Update, a database of repetitive elements in eukaryotic genomes.""",http://girinst.org/server/RepBase/index.php,73.0,True,repbase,False,,13
33681131,"""Development of a Multi-Study Repository to Support Research on Veteran Health: The VA Cooperative Studies Program Epidemiology Center-Durham (CSPEC-Durham) Data and Specimen Repository.""",https://www.research.va.gov/programs/csp/cspec/default.cfm,65.0,True,"program, cspec",False,,15
24467778,"""Production of a reference transcriptome and transcriptomic database (EdwardsiellaBase) for the lined sea anemone, Edwardsiella lineata, a parasitic cnidarian.""",http://edwardsiellabase.org,65.0,True,"edwardsiellabase, edwardsiella",False,,3
27023900,"""The Coral Trait Database, a curated database of trait information for coral species from the global oceans.""",https://coraltraits.org/releases/ctdb_1.1.1.zip,63.0,True,"coral, trait",False,404.0,6
30590250,"""EDEn-Electroceutical Design Environment: Ion Channel Tissue Expression Database with Small Molecule Modulators.""",http://eden.pharmamatrix.ca,60.0,True,eden,False,,6
