pmid,title,best_url,best_url_score,best_url_title_match,best_url_matched_keywords,best_url_is_live,best_url_status,urls_count
28711281,CancerGD: A Resource for Identifying and Interpreting Genetic Dependencies in Cancer.,http://www.cancerrxgene.org/gdsc1000/GDSC1000_WebResources//Data/suppData/TableS2C.xlsx,63.0,True,cancer,True,200.0,15
31560050,RiceRelativesGD: a genomic database of rice relatives for rice research.,http://ibi.zju.edu.cn/ricerelativesgd/,55.0,True,ricerelativesgd,True,200.0,1
22253616,POPcorn: An Online Resource Providing Access to Distributed and Diverse Maize Project Data.,http://popcorn.maizegdb.org/,76.0,True,"popcorn, maize",True,200.0,23
26624015,CardioGenBase: A Literature Based Multi-Omics Database for Major Cardiovascular Diseases.,http://www.CardioGenBase.com/,50.0,True,cardiogenbase,True,200.0,1
25628763,Database of Gene Co-Regulation (dGCR): A Web Tool for Analysing Patterns of Gene Co-regulation across Publicly Available Expression Data.,http://www.geneontology.org,63.0,True,gene,True,200.0,7
27651835,XMetDB: an open access database for xenobiotic metabolism.,http://www.xmetdb.org/wiki/,66.0,True,xmetdb,True,200.0,10
23866767,AcuTrials®: an online database of randomized controlled trials and systematic reviews of acupuncture.,http://acutrials.ocom.edu/,55.0,True,acutrials,True,200.0,6
30799499,PamulDB: a comprehensive genomic resource for the study of human- and animal-pathogenic Pasteurella multocida.,https://biodb.swu.edu.cn/pamuldb,66.0,True,pamuldb,True,200.0,14
34725485,MISpheroID: a knowledgebase and transparency tool for minimum information in spheroid identity.,https://www.mispheroid.org,55.0,True,mispheroid,True,200.0,3
30943284,GenDiS database update with improved approach and features to recognize homologous sequences of protein domain superfamilies.,http://caps.ncbs.res.in/gendis+/,50.0,True,gendis,True,200.0,1
33097734,"""SignBase, a collection of geometric signs on mobile objects in the Paleolithic.""",http://www.signbase.org,55.0,True,signbase,True,200.0,1
32934016,TheCellVision.org: A Database for Visualizing and Mining High-Content Cell Imaging Projects.,https://thecellvision.org/tools,73.0,True,"thecellvision, cell",True,200.0,3
22787465,GabiPD - The GABI Primary Database integrates plant proteomic data with gene-centric information.,http://www.gabipd.org/projects/Arabidopsis_Proteomics/,63.0,True,"gabipd, gabi",True,200.0,4
33233537,"""HumiR: Web Services, Tools and Databases for Exploring Human microRNA Data.""",https://www.ccb.uni-saarland.de/humir/,60.0,True,humir,True,200.0,31
22505817,Vaxjo: a web-based vaccine adjuvant database and its application for analysis of vaccine adjuvants and their uses in vaccine development.,http://www.violinet.org/vaxjo/,55.0,True,vaxjo,True,200.0,8
34418567,IMProv: A Resource for Cross-link-Driven Structure Modeling that Accommodates Protein Dynamics.,http://www.integrativemodeling.org,55.0,True,modeling,True,200.0,2
34940189,"""Alientoma, a Dynamic Database for Alien Insects in Greece and Its Use by Citizen Scientists in Mapping Alien Species.""",https://www.inaturalist.org/projects/alien-insects-of-greece,55.0,True,"alien, insects, greece",True,200.0,7
25882753,The PLORAS Database: A data repository for Predicting Language Outcome and Recovery After Stroke.,http://www.ucl.ac.uk/ploras,55.0,True,ploras,True,200.0,4
26209310,SHIELD: an integrative gene expression database for inner ear research.,https://shield.hms.harvard.edu/viewgene.html?gene=,63.0,True,shield,True,200.0,11
35011609,KANPHOS: A Database of Kinase-Associated Neural Protein Phosphorylation in the Brain.,https://kanphos.neuroinf.jp/,50.0,True,kanphos,True,200.0,12
27807468,The FARSEEING real-world fall repository: a large-scale collaborative database to collect and share sensor signals from real-world falls.,http://www.farseeingresearch.eu,50.0,True,farseeing,True,200.0,2
24495746,DRUMS: Disk Repository with Update Management and Select option for high throughput sequencing data.,http://mgledi.github.io/DRUMS,50.0,True,drums,True,200.0,5
35386979,"""The COMPARE Database: A Public Resource for Allergen Identification, Adapted for Continuous Improvement.""",http://db.comparedatabase.org/docs/COMPARE-2019-Documentation-2019-01-17.pdf?v=20190117,76.0,True,"database, compare",True,200.0,16
31744903,"""The <i>C. elegans</i> 3' UTRome v2 resource for studying mRNA cleavage and polyadenylation, 3'-UTR biology, and miRNA targeting.""",http://www.UTRome.org,55.0,True,"utrome, utr",True,200.0,6
30620343,"""The CHRS Data Portal, an easily accessible public repository for PERSIANN global satellite precipitation data.""",https://chrsdata.eng.uci.edu,66.0,True,chrs,True,200.0,5
30689845,EnhancerDB: a resource of transcriptional regulation in the context of enhancers.,http://lcbb.swjtu.edu.cn/EnhancerDB/,63.0,True,enhancerdb,True,200.0,7
32983411,"""RVDB-prot, a reference viral protein database and its HMM profiles.""",https://gitlab.pasteur.fr/tbigot/rvdb-prot/,68.0,True,rvdb,True,200.0,2
33767193,"""EORNA, a barley gene and transcript abundance database.""",https://ics.hutton.ac.uk/eorna/download.html,65.0,True,eorna,True,200.0,11
